review_id,user_id,business_id,review/0/0,date,time,categories,city,state,stars,business_review_count,predicted_review_score,actual_yelp_score
8a-0pOBcZfYzFQkGB70bzg,eCl5_6mKC54Mjk392xUgWQ,0wOp7FA8vyUOEgqWRcfEeg,"Thanks to the kind gentleman at the drive-thru today!  He made my day and the best way to start my birthday count down off! 3 days away! The service was fast, friendly and great!!!",2021-01-08,20:57:00,"Coffee & Tea, Food",Temple Terrace,FL,4,10,5,5
V4luuVKpT6AiEtfM5Lqvtw,Tzql1xnrk8BLS3-h7-eYTQ,JyYT5phFLg3BESNL-WXf4Q,"Friendly, efficient staff but what an ugly building!  It looks like a bank from the 60's on the outside.  Inside I found it cramped and cluttered, with people bumping into each other constantly due to a poor layout.  The line to order stands in between the door and the line to pick up your coffee.. so you go in, order.. wait for your coffee and then have to fight your way back out through the ordering line to exit.  Oddly shaped room too, like a long hallway.",2011-11-18,00:09:59,"Restaurants, Food, Coffee & Tea",Creve Coeur,MO,3,68,1.375,3
b5_CvigMpEPXmt6GyMhoog,b4M2xTA_mPpjsSNcVL8BQQ,sA-jrCH-R5741DQ3LWi9Mw,Best service I ever had!!! Manager on duty was more than helpful and she was on point!!! I just think that they get such bad reviews is because people are so miserable that they need to be rude and non understanding toward the fact that a lot goes into keep things clean 24/7 not to mention that they are always so busy which to me means that there are way more satisfied customers than the rude miserable people that post bad reviews!!! Keep up the great work!!!,2019-06-21,12:08:07,"Cafes, Restaurants, Coffee & Tea, Food",Levittown,PA,3,32,3.75,5
80hvBoBHhjNpNqo8OOpi7A,pvxEgoN3H5v18JzGsR_v8Q,B5YzH2QTnHThzrHPt-qHow,Great Place for a morning breakfast and a nice cup of coffee. Love the location and the vintage ambience. It feels like an old coffee shop in a little town. Baristas are friendly and nice. The only sad thing about this place is that it now closes at 9:00pm. I hope they change that soon.,2018-02-07,05:12:06,"Food, Coffee & Tea",Riverview,FL,3.5,54,3.825,5
qdeWgjQO2iyhHc78NJPQEg,g4--mbRTrBBZHX1uk-6knA,1N58_B4IsWcj19QZyJdzag,"Very fast paced but the staff was very friendly and got my order right. This Starbucks is located inside a hotel and it's owned by the hotel, meaning that you can use your Starbucks card to pay, but you can't redeem the stars for a free drink or beverage. Only issue I have is that I wish this location could have mobile order. Sucks that I have to wait in a long line just for an oatmeal order. Loved how clean it is and inviting it is.",2018-06-16,15:44:22,"Food, Coffee & Tea",Indianapolis,IN,2.5,24,3.35,4
40U8ctVnDIyZJysFoH3i_g,m1u45eg9M3cRR9X_mpWGFA,aJvxWyQIG5OLfBw3qAe8xA,"I like Starbucks because of the consistency between stores all over the country. This one is close to my house and the drive thru is always fairly quick! I get the Strawberry Açaí refresher with lemonade instead of water  with a chocolate croissant!! Yum!! The guy working the drive thru this morning was super friendly and upbeat, which really gave a great start to my day!",2018-11-07,20:10:42,"Restaurants, Coffee & Tea, Food",Nashville,TN,3,65,4.8999999999999995,5
NhmImK5rcFhhav_1jsL7HQ,wOatyameNWKKqjqj8WqyMA,L_4GDsQT0UXSMxDKdB7rQg,"This new location is small and does not have a large area inside of the strip mall, but a table is usually available. The store staff are always friendly and personable and consistently get my orders correct, and the inside of this store is kept extremely clean. 

This location is clearly run well.",2015-12-02,14:26:56,"Coffee & Tea, Food, Bakeries",Voorhees,NJ,4,10,4.825,5
AexAqus8p4leEFZY8De7Sg,s_GIuqASoJfJPsj3lBow7w,crDmS2Hux1Rwgylo6S022Q,"My drinks never taste as good as at other locations. I don't know why this one keeps falling short. The staff isn't as friendly or courteous, either. I've never gotten a ""hi"" or even ""have a nice day."" Even if it's slow, my drink is never well blended. It's more like a Slurpee, with ice chunks and 50% whipped cream. Maybe they're short staffed and need more training? Go elsewhere in the meantime.",2021-03-05,20:47:57,"Coffee & Tea, Food",Indianapolis,IN,3,38,0.875,1
LkhL__dp6CBWJ_FjwrQLMA,H9WKmBWmqqS50sQ8Z928pA,mBcvp7NarEQEviJyRiX23Q,"This store is dirty and gross. Employees are rude and I even saw water leaking from their ceiling onto their coffee machines for hours. Dirty!! Onto their drinks. 

AVOID. Go local!!! So many other cheaper and better local coffee places within the same block.",2019-02-23,17:51:05,"Coffee & Tea, Food",Philadelphia,PA,3.5,63,1.25,1
loI19FYM3yrrVO1S8G1c2A,yyxEa8y4HGij_m7g1wDKWg,A_GAAY2LoP3RS1TIwHzuxA,I love Starbucks. So much that I have the gold card and it has already automatically renewed two years ahead. But this location has terrible baristas - the worst I've ever experienced at a Starbucks. On top of that the service is much slower than anywhere else. Because of that to there are really long lines. Also beware: there is never anywhere to sit at this Starbucks location. It's more of a grab and go location.,2014-08-09,18:11:12,"Coffee & Tea, Food",Tampa,FL,2.5,45,1.7000000000000002,2
mIWkWgRbgolXaWyqK-usLA,8anfKBC7p10SB6hOvdUeGQ,AN0zjd-9W1vq1AS9UnOWrw,"I am actually back in St.Louis to participate in a deposition regarding a lawsuit against this particular location.I went to this store a little over a year ago .My business partner Katie and I were shocked when the manager started yelling at a customer,who was African-American.I felt awkward at which time I began to record the incident. The young lady accused a worker of disrespecting and lying on her as well as making an attempt to assassinate her character by accusing her of being banned from another location.The manager literally yelled and scolded the young lady.I cringed from discomfort.A few days later I went to the same location and overheard the same manager telling a customer about the incident.After the protest and murder of George Floyd and me realizing that I was no different then the manager because she decided to yell and behave unprofessional to someone who was African-American after I come to find out after speaking to a friend of mines who's a Politician as well as regular customer there  who actually decided to be a witness in the young lady lawsuit .He told me the lady actually made a complaint that caused a employee she recorded yelling and using profanities in front of children. The boy T.....was fired before he was able to quit.It's not right for white women to use our color to make false allegations against African-Americans  it's also not right  to use the judicial system to call people ""ghetto"" and claim the person threatened physical harm or file restraining orders against someone who spoke up for herself.My friend reached out to me for the video of the manager TABITHA yelling at the lady. I didn't want to get involved in this lawsuit until I found out the manager included officers names in her restraining order that never answered or recieved a call for a disturbance involving the African-American lady.I am sickened at Starbucks staff as a company for their continual abuse of African-American people.The young lady handled it the right way .My friend has worked with the lady and her non profit .At no point should any customer be yelled at then expected to shut up and be quiet or get threatened with having a police report that was never filed and a restraining order filled with racial slurs ""I am from the ghetto I will beat you up."" I was shocked that Tabitha actually had the courage to include Clayton police names in her restraining order but ,I have turned over my recording of the incident to the young lady's attorneys in Clayton.Noone deseves to have pictures from their surveillance cameras given to an investigator to be shown to other employees at other Starbucks. They clearly wanted her to be intimidated for speaking up .Starbucks BLACK LIVES MATTER AND THAT'S COMING FROM A PROFESSIONAL WHITE WOMAN WHO IS SICK OF THE HATE TRAIN AND SICKENED AFTER BEING CONTACTED BY MY FRIEND AND READING WHAT THE MANAGER WROTE ABOUT A WOMAN OF COLOR WHO RUNS A NON PROFIT,THAT CLEARLY STATES SHE GREW UP POOR BUT GRADUATED FROM A PRESTIGIOUS UNIVERSITY IN ATLANTA .ENOUGH IS ENOUGH .I wouldn't be shocked if the staff go track me down to file  restraining order on me for recording the argument.Nice try ..I will see your staff in civil court to testify along with two former employees who are African-American and claimed Tabitha and Amy bullied them.God bless everyone .All people have a right to speak up.I hope she wins millions",2020-09-02,18:28:06,"Restaurants, Cafes, Coffee & Tea, Food",Clayton,MO,3.5,35,1.1,1
xrelZKJXnKwOFOCSJHz35g,JOFQLbWOEgjhZvjZ2KiPUQ,YwlhxsSsa5WcrR-_myL9qQ,"Save your time and energy and drive to Sunset Hills, Crestwood, Rock Hill, or even inside Target. This is always the WORST Starbucks! Not to mention how small is it, with no drive through. Besides that, the service has always been the worst! 
I go there MAYBE 2x a year, because I go next door for my glasses. Otherwise I avoid it at all costs! 
For instance, spent $6.06 on my Venti Iced vanilla latte with almond milk today (which I get everyday)... he made it COMPLETELY wrong. It was dark, made with iced coffee instead of a latte, and I told him it was wrong and tasted bad. Him AND the manager looked at me crazy. She said we can add more almond milk... so he added more almond milk to it and wouldn't just remake the drink they made wrong in the first place! I just left, because I did t want to cause a scene. I walked there today, because we live close and I still try and avoid this location! Do. Not. Waste. Your. Money. There!",2018-04-27,16:45:12,"Food, Coffee & Tea, Restaurants",Kirkwood,MO,3.5,22,0.15,1
u0ijCZYtKxXPcO9HaQvPyg,SCYUCnRiaNo932L0flZy5w,ZIfvFrdyT1L9mS-NpGhuMA,"I've come in two mornings in a row.  Different staff on the different days.  All wandering around behind the counter kind of clueless.  Don't come here unless you have a minimum of 15-20 minutes to stand in line and then wait for your coffee.  Two registers running, but one barista-- you do the math...",2017-02-07,14:13:14,"Food, Coffee & Tea, Restaurants",Nashville,TN,3,79,2.225,1
pNjV35sNeN8G_CifrYg98Q,cvA8vHPR0Gs0zsPnyv6JEQ,P3Oy6-nfqP46PmHJXNPLYA,"This is easily one of my favorite Starbucks. Whenever I order via phone, my drink is always ready with no mistakes. The staff is pleasant and they work quickly.
Also, I adore the location since it is near where I  work, and it is always on the cleaner side considering that some many students hang out there. Although the students are well behaved and quite pleasant, I don't think I'll be there working.",2019-09-26,21:50:39,"Food, Coffee & Tea",New Orleans,LA,4,19,4.75,5
8e-sUaNdpr6SgOZM41nTUQ,RYU07vycKVKKs2-pjbPsrw,td1ykOOoMhGkW76D0N9dYw,What to say - Its a Starbucks with great service.  Usually hang outside after cycling on the weekend - can't beat it.  Baristas are very friendly.,2015-04-27,01:26:39,"Food, Coffee & Tea, Restaurants",Tampa,FL,4.5,31,4.9750000000000005,5
pY0OTcaYYqPcwbPuPu_ndg,P-0BHlXe0AdwnEmQ7hh9AA,SsB0kJpBhIDK8CrcRWXuYA,"This is a very nice, friendly Starbucks. It's a little hard to get in and out, due to the layout of the drive through and parking lot.  Every time I've gone there they make my drink perfectly and I'm a bit picky. Brentwood is a very busy road but I've found the service to be prompt even when they're busy, unlike some Starbucks.",2018-04-03,18:47:03,"Coffee & Tea, Food",Brentwood,MO,3,50,3.125,4
DIk2YYCDKwJyHz8Wl38r1Q,dIyQLJLF4gaDPiF46pbWLA,saJFbz12EnzanelpD8_xXQ,Usually a long wait since it's the only location in the area. Service has always been polite and efficient but make sure they repeat your order back to you. I've received wrong orders a couple of times and unfortunately did not realize until I was down the street.,2014-12-17,14:36:19,"Food, Coffee & Tea",Riverview,FL,2.5,95,2.5,3
AXm1GwyQFOdZV8b1DhomIw,5RtWvfSUS-qDdzHFTdZy-w,_8bELjUz5tnftBbXAxKyjA,"They take so long in the drive thru and inside, the service is horrible, they give you the wrong items and then their excuse is always they are short staffed. Whoever owns this Starbucks needs to step it up.",2018-12-15,21:39:56,"Coffee & Tea, Food",St. Louis,MO,3.5,34,0,1
4KOzzasRtdWDbcrifyqX9A,MqY8GTQWWS9fT1o3-ahxTg,2785LQ3MgpXMgQRakACT3g,This location is horribly slow and has extremely poor customer service. I waited for 20 minutes for my food order. They had plenty of staff working but they sure were inefficient. They gave me half my order and then looked surprised when I asked where the rest of it was. No reason that this place can't be more more organized and customer centric. They were also out of basic items like napkins and Splenda. Not a great experience to say the least!,2019-06-11,12:55:13,"Food, Restaurants, Coffee & Tea",Brentwood,TN,3,45,0,1
HS5sJ01OGUE7-I7tNzvC_w,s1APyHZsvp4H-1izkXExGQ,niV3iDWcxuKFOJr3qWp9pQ,"Horrible service. They no longer have or try to cater to allergies. Manager tried to refuse me service. Even when I tried to explain I'm ordering for my husband her attitude was horrible and her voice extremely condescending when she responded ' Well, it's probably not safe for you because we have almond milk on everything, it's everywhere. To which I repeated that it was for my husband. If you have almond milk like, every where as you say, maybe you need a health inspector come by and see why you aren't cleaning up your products.",2018-11-03,18:29:21,"Coffee & Tea, Food",Tampa,FL,3,96,0.15,1
5KyV8G-8uUTxgDJ58Pw7mg,PD2-xHLp2dG692at1t7X9w,EoXPPhjf617rKvEtJ-gssw,When I worked briefly for Starbucks (albeit it was a decade ago) my manager made one worker a shift wear a timer that'd go off every 10 minutes to remind us to do a sweep of the seating area to keep it tidy. That should be instituted here. I have never been in such a filthy Starbucks and won't be spending any time here again soon.,2016-07-10,19:53:54,"Cafes, Coffee & Tea, Food, Restaurants",Exton,PA,3,37,0.05,2
z-Xue48hEmB4jKZFUcOs6Q,nQY1qFOScQSc_kb2uS6FBw,0drpRPpYFGURvX_kbdPiCA,"I live in Pinellas county but come to this area quite often for dinner.  I have had nothing but great  service  here!!!  The staff are really nice. 
I popped in literally before closing on a Sunday night not realizing how late it was and the two young ladies working were super sweet! They cheerfully made my drink and gave me a  piece lemon cake!  They made me feel important and I really appreciate them!!! Thanks for making my night ladies! I will be back!!!",2019-07-22,03:56:20,"Food, Coffee & Tea",Tampa,FL,4,47,4.875,5
rTaP6i2ntcTlSd95uFQShA,SDytcPY5fiuuDbTkPE8GyA,w5fyVRnGWXl_ldGt0Hu5uQ,They serve coffee flavored water! Don't mess with me I am from NYC and need my caffeine! But they get 2 stars because their bathroom is the cleanest I have seen on the east coast! It seems the further you get away from NYC the cleaner the bathrooms!,2011-06-07,05:57:16,"Food, Coffee & Tea",Philadelphia,PA,3.5,26,3.4,2
